date,datetime,cash_type,card,money,coffee_name,money_original,coffee_count,money_scaled,coffee_count_scaled,cluster,money_inverse,coffee_count_original,coffee_inverse,coffe_inverse
2024-06-04,2024-06-04 10:27:13.975,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-04,2024-06-04 12:05:29.186,0,253,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-04,2024-06-04 17:46:36.661,0,191,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-04,2024-06-04 17:47:28.847,0,191,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-04,2024-06-04 20:13:01.204,0,255,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-04,2024-06-04 20:50:33.896,0,256,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-04,2024-06-04 21:31:58.908,0,257,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-04,2024-06-04 21:33:02.621,0,258,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-04,2024-06-04 21:34:55.667,0,259,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-04,2024-06-04 21:36:06.924,0,259,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-04,2024-06-04 21:37:15.164,0,259,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-05,2024-06-05 08:21:48.964,0,260,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-05,2024-06-05 08:23:06.723,0,260,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-05,2024-06-05 09:22:43.108,0,261,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-05,2024-06-05 10:40:53.188,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-05,2024-06-05 19:43:57.675,0,262,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-05,2024-06-05 20:10:47.623,0,219,37.72,Mocha,37.72,207,0.8957952468007311,0.13239875389408098,2,697.1005484460693,207,207.0,207.0
2024-06-05,2024-06-05 20:12:01.658,0,219,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-06,2024-06-06 08:52:56.351,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-06,2024-06-06 08:54:08.455,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-06,2024-06-06 12:17:41.474,0,264,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-06,2024-06-06 15:11:14.185,0,223,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-06,2024-06-06 15:24:06.221,0,265,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-06,2024-06-06 21:18:26.713,0,205,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-06,2024-06-06 21:19:30.436,0,205,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-07,2024-06-07 08:18:04.296,0,267,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-07,2024-06-07 10:35:28.104,0,268,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-07,2024-06-07 13:34:18.297,0,163,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-07,2024-06-07 16:45:42.218,0,269,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-07,2024-06-07 16:47:15.481,0,269,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-08,2024-06-08 09:04:20.016,0,270,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-08,2024-06-08 09:26:11.160,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-08,2024-06-08 20:24:54.320,0,133,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-08,2024-06-08 20:25:56.316,0,133,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-09,2024-06-09 10:52:05.797,0,272,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-09,2024-06-09 11:04:41.306,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-09,2024-06-09 11:07:08.108,0,273,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-09,2024-06-09 11:52:49.616,0,274,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-09,2024-06-09 12:11:23.640,0,275,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-09,2024-06-09 15:10:30.692,0,276,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-09,2024-06-09 16:17:28.189,0,277,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-09,2024-06-09 19:21:19.277,0,278,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-09,2024-06-09 21:05:08.844,0,279,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-10,2024-06-10 12:47:49.861,0,280,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-10,2024-06-10 19:04:28.106,0,281,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-10,2024-06-10 19:05:22.770,0,281,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-11,2024-06-11 10:38:03.953,0,283,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-11,2024-06-11 21:17:03.344,0,285,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-11,2024-06-11 21:27:41.900,0,286,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-11,2024-06-11 21:28:50.220,0,286,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-12,2024-06-12 10:18:18.786,0,287,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-12,2024-06-12 11:51:43.858,0,288,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-12,2024-06-12 20:16:33.648,0,255,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-12,2024-06-12 20:25:34.239,0,290,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-13,2024-06-13 08:54:24.207,0,291,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-13,2024-06-13 09:50:25.038,0,292,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-13,2024-06-13 09:57:11.518,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-13,2024-06-13 17:04:58.601,0,293,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-13,2024-06-13 17:27:46.626,0,294,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-13,2024-06-13 20:20:51.762,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-13,2024-06-13 20:43:45.991,0,11,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-13,2024-06-13 20:45:00.615,0,294,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-13,2024-06-13 20:48:17.902,0,8,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-13,2024-06-13 21:02:28.377,0,8,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-14,2024-06-14 07:46:13.238,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-14,2024-06-14 10:30:31.584,0,296,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-14,2024-06-14 18:29:53.399,0,297,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-15,2024-06-15 11:26:01.974,0,298,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-15,2024-06-15 12:22:46.942,0,299,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-15,2024-06-15 12:23:52.166,0,299,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-15,2024-06-15 12:24:35.130,0,299,37.72,Mocha,37.72,207,0.8957952468007311,0.13239875389408098,2,697.1005484460693,207,207.0,207.0
2024-06-15,2024-06-15 12:25:23.960,0,299,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-15,2024-06-15 16:03:29.909,0,300,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-15,2024-06-15 18:14:04.623,0,301,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-16,2024-06-16 10:43:51.456,0,58,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-16,2024-06-16 11:00:38.191,0,302,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-16,2024-06-16 11:01:41.488,0,302,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-16,2024-06-16 12:49:27.624,0,275,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-16,2024-06-16 14:00:38.992,0,273,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-16,2024-06-16 15:02:36.332,0,303,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-16,2024-06-16 15:05:10.421,0,303,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-16,2024-06-16 15:43:59.593,0,304,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-16,2024-06-16 16:47:36.521,0,305,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-16,2024-06-16 17:45:17.267,0,58,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-16,2024-06-16 17:46:16.554,0,58,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-17,2024-06-17 08:57:24.044,0,306,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-17,2024-06-17 10:12:05.139,0,307,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-17,2024-06-17 10:13:37.575,0,307,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-17,2024-06-17 10:55:51.608,0,41,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-17,2024-06-17 14:51:35.381,0,163,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-17,2024-06-17 16:50:13.441,0,11,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-17,2024-06-17 16:51:11.038,0,11,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-17,2024-06-17 16:52:36.336,0,11,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-17,2024-06-17 18:51:19.631,0,308,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-17,2024-06-17 21:16:11.485,0,8,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-18,2024-06-18 14:04:06.125,0,298,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-18,2024-06-18 14:05:12.313,0,298,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-18,2024-06-18 19:20:40.571,0,153,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-18,2024-06-18 19:21:38.892,0,153,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-18,2024-06-18 20:35:49.497,0,309,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-18,2024-06-18 21:20:49.526,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-18,2024-06-18 21:22:18.518,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-19,2024-06-19 08:17:54.508,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-19,2024-06-19 10:54:00.492,0,311,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-19,2024-06-19 11:12:31.412,0,312,37.72,Mocha,37.72,207,0.8957952468007311,0.13239875389408098,2,697.1005484460693,207,207.0,207.0
2024-06-19,2024-06-19 14:21:36.258,0,163,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-19,2024-06-19 18:28:43.437,0,152,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-19,2024-06-19 19:31:31.293,0,8,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-19,2024-06-19 21:28:59.485,0,191,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-19,2024-06-19 21:30:03.484,0,191,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-20,2024-06-20 21:59:17.598,0,8,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-21,2024-06-21 10:01:40.183,0,314,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-21,2024-06-21 13:19:19.416,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-21,2024-06-21 13:20:31.513,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-21,2024-06-21 18:12:16.064,0,315,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-21,2024-06-21 19:47:06.201,0,153,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-21,2024-06-21 19:48:06.713,0,153,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-21,2024-06-21 19:49:54.505,0,179,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-21,2024-06-21 19:51:00.211,0,179,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-21,2024-06-21 19:52:18.775,0,179,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-21,2024-06-21 19:55:37.142,0,310,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-22,2024-06-22 08:39:50.273,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-22,2024-06-22 09:37:48.779,0,310,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-22,2024-06-22 12:53:15.541,0,316,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-22,2024-06-22 22:10:22.998,0,317,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-23,2024-06-23 18:12:01.406,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-23,2024-06-23 18:13:50.638,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-23,2024-06-23 21:06:46.956,0,318,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-23,2024-06-23 21:30:36.375,0,319,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-24,2024-06-24 11:44:39.939,0,163,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-24,2024-06-24 11:49:36.044,0,179,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-24,2024-06-24 11:50:44.080,0,179,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-24,2024-06-24 16:46:00.573,0,202,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-24,2024-06-24 16:47:00.409,0,202,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-25,2024-06-25 10:28:26.408,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-25,2024-06-25 10:29:42.410,0,39,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-25,2024-06-25 11:34:52.296,0,202,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-26,2024-06-26 16:32:29.453,0,323,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-26,2024-06-26 16:34:01.607,0,324,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-06-26,2024-06-26 21:27:00.807,0,8,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-26,2024-06-26 21:28:14.566,0,205,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-27,2024-06-27 09:15:43.173,0,325,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-27,2024-06-27 16:11:48.000,0,326,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-27,2024-06-27 21:44:03.372,0,327,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-27,2024-06-27 21:50:31.617,0,328,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-28,2024-06-28 08:08:35.044,0,140,27.92,Americano,27.92,289,0.44789762340036576,0.2601246105919003,0,409.5502742230348,289,289.0,289.0
2024-06-28,2024-06-28 17:51:53.993,0,273,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-28,2024-06-28 21:50:55.375,0,329,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-28,2024-06-28 22:28:19.976,0,331,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-29,2024-06-29 09:47:10.304,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-29,2024-06-29 11:40:19.582,0,332,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-29,2024-06-29 11:41:26.609,0,332,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-06-29,2024-06-29 12:30:24.358,0,333,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-29,2024-06-29 12:31:42.582,0,333,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-29,2024-06-29 17:23:43.583,0,334,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-06-29,2024-06-29 17:24:52.377,0,334,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-30,2024-06-30 13:05:50.620,0,336,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-06-30,2024-06-30 16:54:41.679,0,8,37.72,Affogato,37.72,256,0.8957952468007311,0.2087227414330218,2,697.1005484460693,256,256.0,256.0
2024-06-30,2024-06-30 21:04:09.746,0,96,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-01,2024-07-01 18:07:26.760,0,11,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-07-01,2024-07-01 18:56:51.844,0,337,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-07-01,2024-07-01 18:57:54.267,0,338,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-07-02,2024-07-02 10:42:54.057,0,303,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-02,2024-07-02 10:45:00.617,0,303,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-07-02,2024-07-02 14:03:13.231,0,339,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
2024-07-02,2024-07-02 16:31:24.337,0,340,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-02,2024-07-02 22:02:23.576,0,328,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-03,2024-07-03 13:51:14.935,0,11,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-03,2024-07-03 16:01:16.554,0,341,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-07-03,2024-07-03 16:50:25.223,0,342,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-07-03,2024-07-03 16:53:15.618,0,269,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-03,2024-07-03 16:54:22.907,0,343,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-03,2024-07-03 16:59:25.580,0,344,23.02,Macchiato,23.02,122,0.22394881170018266,0.0,0,265.77513711151727,122,122.0,122.0
2024-07-03,2024-07-03 17:59:01.827,0,345,37.72,Latte,37.72,452,0.8957952468007311,0.514018691588785,2,697.1005484460693,452,452.0,452.0
2024-07-04,2024-07-04 10:26:23.725,0,142,32.82,Cappuccino,32.82,764,0.6718464351005484,0.9999999999999999,1,553.3254113345521,764,764.0,764.0
2024-07-04,2024-07-04 10:27:30.261,0,11,27.92,Espresso,27.92,459,0.44789762340036576,0.5249221183800623,0,409.5502742230348,459,459.0,459.0
